"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Mar 07 21:26:00 PST 2022","Mon Mar 07 21:26:00 PST 2022","32","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_t4cafargvjuc_SETOPERATIONID","test_t4cafargvjuc_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:57 PST 2022","Mon Mar 07 21:25:57 PST 2022","52","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_rkzjqafzdb8y_SETOPERATIONID","test_rkzjqafzdb8y_SETOPERATIONID",""
"broken","Mon Mar 07 23:03:48 PST 2022","Mon Mar 07 23:05:03 PST 2022","75011","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1hrgy44xjuotv_SETOPERATIONID","test_1hrgy44xjuotv_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:20 PST 2022","Mon Mar 07 23:46:20 PST 2022","29","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_qxzf0uuzwoyu_SETOPERATIONID","test_qxzf0uuzwoyu_SETOPERATIONID",""
"failed","Mon Mar 07 21:26:05 PST 2022","Mon Mar 07 21:26:05 PST 2022","35","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_vbmylpmuhg86_SETOPERATIONID","test_vbmylpmuhg86_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:52 PST 2022","Mon Mar 07 21:25:52 PST 2022","32","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1ji1pafz025b6_SETOPERATIONID","test_1ji1pafz025b6_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:55 PST 2022","Mon Mar 07 21:25:55 PST 2022","245","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_qhqlhufyh8ac_SETOPERATIONID","test_qhqlhufyh8ac_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:32 PST 2022","Mon Mar 07 23:46:32 PST 2022","30","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_vb3lsvu67nzr_SETOPERATIONID","test_vb3lsvu67nzr_SETOPERATIONID",""
"broken","Mon Mar 07 23:41:21 PST 2022","Mon Mar 07 23:42:36 PST 2022","75017","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1ievj50pw5m5i_SETOPERATIONID","test_1ievj50pw5m5i_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:19 PST 2022","Mon Mar 07 23:46:19 PST 2022","65","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_qec4pl3l7zvm_SETOPERATIONID","test_qec4pl3l7zvm_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:23 PST 2022","Mon Mar 07 23:46:23 PST 2022","328","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_sof2p6w7ng3b_SETOPERATIONID","test_sof2p6w7ng3b_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:58 PST 2022","Mon Mar 07 21:25:58 PST 2022","44","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_s1jho6v0z2w1_SETOPERATIONID","test_s1jho6v0z2w1_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:20 PST 2022","Mon Mar 07 23:46:21 PST 2022","36","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_r1dbjczvmfqt_SETOPERATIONID","test_r1dbjczvmfqt_SETOPERATIONID",""
"broken","Mon Mar 07 23:17:34 PST 2022","Mon Mar 07 23:18:49 PST 2022","75009","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1hv88tql64mr6_SETOPERATIONID","test_1hv88tql64mr6_SETOPERATIONID",""
"passed","Mon Mar 07 23:46:30 PST 2022","Mon Mar 07 23:46:30 PST 2022","40","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_tog6ctafowtw_SETOPERATIONID","test_tog6ctafowtw_SETOPERATIONID",""
"failed","Mon Mar 07 21:26:00 PST 2022","Mon Mar 07 21:26:00 PST 2022","55","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_t4yi8q95uf6p_SETOPERATIONID","test_t4yi8q95uf6p_SETOPERATIONID",""
"passed","Mon Mar 07 21:26:04 PST 2022","Mon Mar 07 21:26:04 PST 2022","48","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_vb928ohils8h_SETOPERATIONID","test_vb928ohils8h_SETOPERATIONID",""
"failed","Mon Mar 07 21:26:01 PST 2022","Mon Mar 07 21:26:01 PST 2022","30","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_tofn9gui0uw1_SETOPERATIONID","test_tofn9gui0uw1_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:20 PST 2022","Mon Mar 07 23:46:20 PST 2022","32","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_qy4f2v672erb_SETOPERATIONID","test_qy4f2v672erb_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:51 PST 2022","Mon Mar 07 21:25:51 PST 2022","78","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1jeiqtxdhqhpt_SETOPERATIONID","test_1jeiqtxdhqhpt_SETOPERATIONID",""
"passed","Mon Mar 07 23:46:21 PST 2022","Mon Mar 07 23:46:21 PST 2022","44","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_rhr6ribhawqa_SETOPERATIONID","test_rhr6ribhawqa_SETOPERATIONID",""
"failed","Mon Mar 07 21:26:05 PST 2022","Mon Mar 07 21:26:05 PST 2022","32","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_vf0vik013yhu_SETOPERATIONID","test_vf0vik013yhu_SETOPERATIONID",""
"failed","Mon Mar 07 21:26:02 PST 2022","Mon Mar 07 21:26:02 PST 2022","34","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_ts4nl5mzakvs_SETOPERATIONID","test_ts4nl5mzakvs_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:56 PST 2022","Mon Mar 07 21:25:56 PST 2022","37","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_rhiwafut7gpt_SETOPERATIONID","test_rhiwafut7gpt_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:19 PST 2022","Mon Mar 07 23:46:19 PST 2022","32","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_qxw45n1a7tps_SETOPERATIONID","test_qxw45n1a7tps_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:50 PST 2022","Mon Mar 07 21:25:50 PST 2022","54","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1iyc5wjqjem3q_SETOPERATIONID","test_1iyc5wjqjem3q_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:28 PST 2022","Mon Mar 07 23:46:28 PST 2022","106","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_t4q3q59pdxdi_SETOPERATIONID","test_t4q3q59pdxdi_SETOPERATIONID",""
"broken","Mon Mar 07 23:26:20 PST 2022","Mon Mar 07 23:27:35 PST 2022","75008","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1ib0e7sgse3j5_SETOPERATIONID","test_1ib0e7sgse3j5_SETOPERATIONID",""
"passed","Mon Mar 07 23:46:30 PST 2022","Mon Mar 07 23:46:30 PST 2022","27","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_trrbsym8tg11_SETOPERATIONID","test_trrbsym8tg11_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:55 PST 2022","Mon Mar 07 21:25:55 PST 2022","34","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_qhvn1ulywn5c_SETOPERATIONID","test_qhvn1ulywn5c_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:21 PST 2022","Mon Mar 07 23:46:21 PST 2022","40","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_rhiuqbfxxhyq_SETOPERATIONID","test_rhiuqbfxxhyq_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:19 PST 2022","Mon Mar 07 23:46:19 PST 2022","31","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_qxns1v030g1f_SETOPERATIONID","test_qxns1v030g1f_SETOPERATIONID",""
"passed","Mon Mar 07 21:26:01 PST 2022","Mon Mar 07 21:26:01 PST 2022","32","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_toifcr4d2re8_SETOPERATIONID","test_toifcr4d2re8_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:47 PST 2022","Mon Mar 07 21:25:47 PST 2022","128","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1hrm04eqh6zhx_SETOPERATIONID","test_1hrm04eqh6zhx_SETOPERATIONID",""
"failed","Mon Mar 07 21:26:00 PST 2022","Mon Mar 07 21:26:00 PST 2022","44","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_t4qo2li8l2r7_SETOPERATIONID","test_t4qo2li8l2r7_SETOPERATIONID",""
"passed","Mon Mar 07 23:46:31 PST 2022","Mon Mar 07 23:46:32 PST 2022","30","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_uvhg93y79hyr_SETOPERATIONID","test_uvhg93y79hyr_SETOPERATIONID",""
"failed","Mon Mar 07 21:26:03 PST 2022","Mon Mar 07 21:26:03 PST 2022","41","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_ubjnfak18zsi_SETOPERATIONID","test_ubjnfak18zsi_SETOPERATIONID",""
"passed","Mon Mar 07 23:46:14 PST 2022","Mon Mar 07 23:46:14 PST 2022","50","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1iyc5wjpfg9k2_SETOPERATIONID","test_1iyc5wjpfg9k2_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:21 PST 2022","Mon Mar 07 23:46:21 PST 2022","30","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_r1l5bqht9esx_SETOPERATIONID","test_r1l5bqht9esx_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:55 PST 2022","Mon Mar 07 21:25:55 PST 2022","37","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_qxiaippnkl6h_SETOPERATIONID","test_qxiaippnkl6h_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:54 PST 2022","Mon Mar 07 21:25:54 PST 2022","39","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_qe746n547srm_SETOPERATIONID","test_qe746n547srm_SETOPERATIONID",""
"broken","Mon Mar 07 23:07:33 PST 2022","Mon Mar 07 23:08:48 PST 2022","75013","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1hrp9wmiftaut_SETOPERATIONID","test_1hrp9wmiftaut_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:49 PST 2022","Mon Mar 07 21:25:49 PST 2022","37","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1ib9a4nxs9vsh_SETOPERATIONID","test_1ib9a4nxs9vsh_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:50 PST 2022","Mon Mar 07 21:25:50 PST 2022","121","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1iyc7sgdvvol2_SETOPERATIONID","test_1iyc7sgdvvol2_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:21 PST 2022","Mon Mar 07 23:46:21 PST 2022","47","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_r1id5x5rf23p_SETOPERATIONID","test_r1id5x5rf23p_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:15 PST 2022","Mon Mar 07 23:46:15 PST 2022","30","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1ji50miakoqi8_SETOPERATIONID","test_1ji50miakoqi8_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:51 PST 2022","Mon Mar 07 21:25:51 PST 2022","40","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1jeo9j0e9panm_SETOPERATIONID","test_1jeo9j0e9panm_SETOPERATIONID",""
"broken","Mon Mar 07 22:51:17 PST 2022","Mon Mar 07 22:52:32 PST 2022","75057","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1hbgin40qno6t_SETOPERATIONID","test_1hbgin40qno6t_SETOPERATIONID",""
"passed","Mon Mar 07 21:26:01 PST 2022","Mon Mar 07 21:26:01 PST 2022","265","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_toamc7vwt7xg_SETOPERATIONID","test_toamc7vwt7xg_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:21 PST 2022","Mon Mar 07 23:46:21 PST 2022","32","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_s1dxqnzaqc6s_SETOPERATIONID","test_s1dxqnzaqc6s_SETOPERATIONID",""
"broken","Mon Mar 07 23:13:49 PST 2022","Mon Mar 07 23:15:04 PST 2022","75012","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1hv005olkn320_SETOPERATIONID","test_1hv005olkn320_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:59 PST 2022","Mon Mar 07 21:25:59 PST 2022","28","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_somx73gocit2_SETOPERATIONID","test_somx73gocit2_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:59 PST 2022","Mon Mar 07 21:25:59 PST 2022","29","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_somwvj4ln777_SETOPERATIONID","test_somwvj4ln777_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:45 PST 2022","Mon Mar 07 21:25:45 PST 2022","61","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1hb7ml9399tf9_SETOPERATIONID","test_1hb7ml9399tf9_SETOPERATIONID",""
"broken","Mon Mar 07 23:25:05 PST 2022","Mon Mar 07 23:26:20 PST 2022","75017","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1iaxopem8wi7k_SETOPERATIONID","test_1iaxopem8wi7k_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:14 PST 2022","Mon Mar 07 23:46:14 PST 2022","35","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1iyfgbfybe242_SETOPERATIONID","test_1iyfgbfybe242_SETOPERATIONID",""
"failed","Mon Mar 07 21:26:03 PST 2022","Mon Mar 07 21:26:03 PST 2022","52","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_ubonvk9h6nhi_SETOPERATIONID","test_ubonvk9h6nhi_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:56 PST 2022","Mon Mar 07 21:25:56 PST 2022","31","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_r1lo1j7krxo2_SETOPERATIONID","test_r1lo1j7krxo2_SETOPERATIONID",""
"broken","Mon Mar 07 22:52:32 PST 2022","Mon Mar 07 22:53:47 PST 2022","75012","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1hbj9n3jg49x5_SETOPERATIONID","test_1hbj9n3jg49x5_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:19 PST 2022","Mon Mar 07 23:46:19 PST 2022","37","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_qxwmjlif0ig4_SETOPERATIONID","test_qxwmjlif0ig4_SETOPERATIONID",""
"failed","Mon Mar 07 21:26:02 PST 2022","Mon Mar 07 21:26:02 PST 2022","40","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_tru41q75htmb_SETOPERATIONID","test_tru41q75htmb_SETOPERATIONID",""
"broken","Mon Mar 07 23:21:19 PST 2022","Mon Mar 07 23:22:34 PST 2022","75011","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1iauvrnrakisx_SETOPERATIONID","test_1iauvrnrakisx_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:54 PST 2022","Mon Mar 07 21:25:55 PST 2022","50","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_qhhre700bl9i_SETOPERATIONID","test_qhhre700bl9i_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:27 PST 2022","Mon Mar 07 23:46:28 PST 2022","381","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_t4nere6fvkmq_SETOPERATIONID","test_t4nere6fvkmq_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:46 PST 2022","Mon Mar 07 21:25:46 PST 2022","54","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1hbjaevweiwc9_SETOPERATIONID","test_1hbjaevweiwc9_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:31 PST 2022","Mon Mar 07 23:46:31 PST 2022","31","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_u7ul2uafea0n_SETOPERATIONID","test_u7ul2uafea0n_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:28 PST 2022","Mon Mar 07 23:46:28 PST 2022","28","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_t4syb1tx73nb_SETOPERATIONID","test_t4syb1tx73nb_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:15 PST 2022","Mon Mar 07 23:46:15 PST 2022","32","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1ji1pr841vynt_SETOPERATIONID","test_1ji1pr841vynt_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:28 PST 2022","Mon Mar 07 23:46:29 PST 2022","377","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_t84502truhbk_SETOPERATIONID","test_t84502truhbk_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:26 PST 2022","Mon Mar 07 23:46:26 PST 2022","188","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_t4ctiiuet5bn_SETOPERATIONID","test_t4ctiiuet5bn_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:52 PST 2022","Mon Mar 07 21:25:52 PST 2022","61","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1jyajqk7dulo6_SETOPERATIONID","test_1jyajqk7dulo6_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:54 PST 2022","Mon Mar 07 21:25:54 PST 2022","34","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_qdpywdrlb31w_SETOPERATIONID","test_qdpywdrlb31w_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:14 PST 2022","Mon Mar 07 23:46:14 PST 2022","113","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1iv0zxbrh37ec_SETOPERATIONID","test_1iv0zxbrh37ec_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:48 PST 2022","Mon Mar 07 21:25:48 PST 2022","49","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1iaux07ie0v21_SETOPERATIONID","test_1iaux07ie0v21_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:27 PST 2022","Mon Mar 07 23:46:27 PST 2022","30","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_t4knb2bzfujm_SETOPERATIONID","test_t4knb2bzfujm_SETOPERATIONID",""
"failed","Mon Mar 07 21:26:03 PST 2022","Mon Mar 07 21:26:03 PST 2022","242","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_ubrwt4d2mwj4_SETOPERATIONID","test_ubrwt4d2mwj4_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:18 PST 2022","Mon Mar 07 23:46:18 PST 2022","53","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1k200fng2g5yr_SETOPERATIONID","test_1k200fng2g5yr_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:48 PST 2022","Mon Mar 07 21:25:48 PST 2022","118","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1hv8spb5insj6_SETOPERATIONID","test_1hv8spb5insj6_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:58 PST 2022","Mon Mar 07 21:25:58 PST 2022","37","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_sknbatv0jygm_SETOPERATIONID","test_sknbatv0jygm_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:15 PST 2022","Mon Mar 07 23:46:16 PST 2022","1134","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1jxzwjtj9154p_SETOPERATIONID","test_1jxzwjtj9154p_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:31 PST 2022","Mon Mar 07 23:46:31 PST 2022","23","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_uv5we8zgnrdt_SETOPERATIONID","test_uv5we8zgnrdt_SETOPERATIONID",""
"broken","Mon Mar 07 22:35:01 PST 2022","Mon Mar 07 22:36:16 PST 2022","75027","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1h7tokvfhz1vc_SETOPERATIONID","test_1h7tokvfhz1vc_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:53 PST 2022","Mon Mar 07 21:25:53 PST 2022","39","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1jyisc3tzafl1_SETOPERATIONID","test_1jyisc3tzafl1_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:55 PST 2022","Mon Mar 07 21:25:55 PST 2022","61","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_qxocb2ucetkj_SETOPERATIONID","test_qxocb2ucetkj_SETOPERATIONID",""
"failed","Mon Mar 07 21:26:01 PST 2022","Mon Mar 07 21:26:01 PST 2022","41","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_t89o3ig3sm5s_SETOPERATIONID","test_t89o3ig3sm5s_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:18 PST 2022","Mon Mar 07 23:46:18 PST 2022","40","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1k25ljrfd9s8o_SETOPERATIONID","test_1k25ljrfd9s8o_SETOPERATIONID",""
"failed","Mon Mar 07 21:26:00 PST 2022","Mon Mar 07 21:26:00 PST 2022","47","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_t4knb2b3j31y_SETOPERATIONID","test_t4knb2b3j31y_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:48 PST 2022","Mon Mar 07 21:25:48 PST 2022","64","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1hux4y547kai9_SETOPERATIONID","test_1hux4y547kai9_SETOPERATIONID",""
"failed","Mon Mar 07 21:26:01 PST 2022","Mon Mar 07 21:26:01 PST 2022","36","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_t8ceayeqwo4w_SETOPERATIONID","test_t8ceayeqwo4w_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:21 PST 2022","Mon Mar 07 23:46:21 PST 2022","31","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_rl5n5wu4aelf_SETOPERATIONID","test_rl5n5wu4aelf_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:49 PST 2022","Mon Mar 07 21:25:49 PST 2022","53","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1ibbhn3z7vjae_SETOPERATIONID","test_1ibbhn3z7vjae_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:25 PST 2022","Mon Mar 07 23:46:25 PST 2022","196","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_sopo6p7k2wrn_SETOPERATIONID","test_sopo6p7k2wrn_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:45 PST 2022","Mon Mar 07 21:25:45 PST 2022","292","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1hbazeqf5dch0_SETOPERATIONID","test_1hbazeqf5dch0_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:30 PST 2022","Mon Mar 07 23:46:30 PST 2022","34","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_to52351wvp0i_SETOPERATIONID","test_to52351wvp0i_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:52 PST 2022","Mon Mar 07 21:25:52 PST 2022","39","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1jydanuzgcsbl_SETOPERATIONID","test_1jydanuzgcsbl_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:20 PST 2022","Mon Mar 07 23:46:20 PST 2022","35","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_r1a1gcvlhe8y_SETOPERATIONID","test_r1a1gcvlhe8y_SETOPERATIONID",""
"failed","Mon Mar 07 21:26:03 PST 2022","Mon Mar 07 21:26:03 PST 2022","36","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_urrwrg1108rl_SETOPERATIONID","test_urrwrg1108rl_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:47 PST 2022","Mon Mar 07 21:25:47 PST 2022","68","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1hrmhqn70t7c4_SETOPERATIONID","test_1hrmhqn70t7c4_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:44 PST 2022","Mon Mar 07 21:25:45 PST 2022","298","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1h7za2uxvoegj_SETOPERATIONID","test_1h7za2uxvoegj_SETOPERATIONID",""
"failed","Mon Mar 07 21:26:04 PST 2022","Mon Mar 07 21:26:04 PST 2022","32","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_uv5ta3ocubef_SETOPERATIONID","test_uv5ta3ocubef_SETOPERATIONID",""
